customer_id,customer_name,product_category,purchase_amount,delivery_status,payment_status,customer_age,customer_gender,product_rating,shipping_region,loyalty_status,country
7713.0,david brown,clothing,61.0,delivered,,26,Unknown,4.0,north,Silver,china
7714.0,,clothing,278.0,cancelled,completed,68,Male,4.0,south,Platinum,spain
7715.0,jennifer johnson,appliances,290.0,delivered,cancelled,41,Female,1.0,west,Platinum,uk
7716.0,sarah smith,books,66.0,pending,cancelled,69,Female,4.0,west,Standard,mexico
7717.0,michael brown,clothing,104.0,delivered,completed,47,Female,1.0,west,Silver,spain
7718.0,john miller,books,193.0,delivered,completed,33,Unknown,2.0,north,Silver,australia
7719.0,david johnson,clothing,77.0,,completed,65,Male,3.0,north,Gold,unknown
,sarah smith,unknown,218.0,delivered,completed,43,Female,4.0,,Platinum,japan
7721.0,michael davis,unknown,228.0,delivered,pending,50,Male,3.0,,Gold,spain
7722.0,michael williams,electronics,267.0,delivered,completed,40,Female,2.0,north,Standard,spain
7723.0,jessica smith,appliances,230.0,,pending,62,Male,4.0,,Silver,japan
7724.0,vivaan singh,clothing,58.0,delivered,pending,43,Female,1.0,west,Gold,india
7725.0,emily williams,clothing,271.0,,completed,53,Male,1.0,west,Silver,germany
7726.0,michael jones,unknown,150.0,,completed,36,Unknown,4.0,east,Platinum,australia
7727.0,john williams,books,269.0,delivered,completed,39,Female,2.0,south,Silver,china
,michael williams,books,71.0,delivered,,59,Female,3.0,west,Silver,south africa
7729.0,jessica smith,clothing,33.0,delivered,completed,62,Male,3.0,south,Gold,south korea
7730.0,jessica brown,books,175.0,delivered,,50,Female,3.0,east,Silver,unknown
,david davis,clothing,49.0,delivered,completed,62,Male,4.0,east,Standard,australia
7732.0,jennifer garcia,electronics,109.0,delivered,completed,27,Male,3.0,north,Gold,usa
7733.0,jessica davis,unknown,186.0,delivered,completed,64,Male,1.0,south,Platinum,japan
7734.0,,clothing,88.0,pending,completed,49,Female,,,Gold,unknown
7735.0,,electronics,182.0,,,32,Male,2.0,,Standard,south africa
7736.0,,appliances,261.0,delivered,completed,56,Male,3.0,south,Platinum,spain
7737.0,,unknown,71.0,,completed,63,Male,1.0,west,Gold,japan
7738.0,jennifer miller,electronics,161.0,shipped,completed,25,Female,3.0,west,Standard,unknown
7739.0,emily smith,clothing,160.15555103700692,,completed,68,Male,3.0,west,Gold,spain
,emily brown,clothing,110.0,cancelled,completed,42,Female,4.0,,Silver,usa
7741.0,sarah jones,unknown,171.0,delivered,completed,35,Unknown,2.0,east,Platinum,uk
7742.0,david williams,books,176.0,delivered,cancelled,32,Female,3.0,east,Platinum,south korea
,emily miller,appliances,169.0,pending,completed,43,Male,3.0,west,Platinum,unknown
7744.0,jessica johnson,unknown,290.0,shipped,completed,58,Female,4.0,south,Gold,italy
7745.0,david davis,clothing,88.0,delivered,completed,61,Female,2.0,west,Platinum,italy
7746.0,jessica garcia,unknown,135.0,,completed,38,Female,2.0,south,Platinum,russia
7747.0,jessica williams,books,211.0,delivered,completed,39,Female,4.0,,Platinum,usa
7748.0,,electronics,23.0,cancelled,completed,63,Female,2.0,north,Platinum,japan
7749.0,aarav sharma,books,94.0,delivered,cancelled,51,Female,2.0,north,Gold,india
,david johnson,books,260.0,delivered,completed,54,Male,1.0,north,Silver,france
7751.0,,appliances,49.0,,completed,43,Female,,south,Silver,india
,john miller,appliances,162.0,delivered,,31,Unknown,3.0,south,Gold,unknown
7753.0,david davis,books,202.0,delivered,completed,21,Male,1.0,south,Silver,russia
7754.0,emily smith,books,35.0,delivered,cancelled,43,Female,2.0,south,Platinum,germany
7755.0,jessica jones,clothing,160.15555103700692,delivered,completed,43,Male,3.0,,Silver,russia
7756.0,john miller,appliances,220.0,delivered,completed,18,Female,2.0,east,Silver,south korea
7757.0,john johnson,appliances,126.0,delivered,completed,19,Male,2.0,west,Platinum,japan
7758.0,jessica davis,clothing,181.0,delivered,completed,30,Female,4.0,north,Platinum,france
7759.0,sarah miller,electronics,288.0,delivered,completed,44,Male,1.0,,Standard,canada
7760.0,daniel brown,unknown,174.0,delivered,completed,69,Female,4.0,east,Gold,france
7761.0,daniel williams,appliances,92.0,delivered,completed,34,Female,1.0,north,Silver,spain
7762.0,emily brown,electronics,216.0,delivered,cancelled,62,Female,2.0,west,Standard,south africa
7763.0,jessica jones,appliances,262.0,shipped,pending,34,Male,3.0,,Gold,france
,jennifer davis,appliances,105.0,delivered,completed,22,Male,,south,Platinum,france
7765.0,aarav patel,electronics,278.0,,,41,Female,3.0,east,Silver,india
7766.0,john johnson,electronics,160.15555103700692,,completed,25,Female,2.0,east,Gold,south korea
,michael miller,books,209.0,delivered,,61,Male,2.0,west,Platinum,usa
7768.0,,clothing,236.0,delivered,completed,26,Male,3.0,east,Standard,russia
,,clothing,105.0,delivered,completed,35,Male,4.0,north,Silver,india
7770.0,emily brown,unknown,235.0,delivered,completed,33,Male,1.0,east,Standard,south korea
,jennifer johnson,unknown,137.0,delivered,completed,68,Male,1.0,,Gold,usa
7772.0,jennifer miller,appliances,106.0,delivered,completed,49,Female,,south,Silver,south africa
7773.0,jennifer smith,books,59.0,pending,completed,57,Female,3.0,south,Silver,italy
7774.0,jessica smith,books,180.0,,completed,56,Male,1.0,north,Gold,mexico
7775.0,john davis,electronics,210.0,cancelled,completed,58,Male,3.0,,Standard,china
7776.0,sarah williams,appliances,44.0,delivered,completed,61,Female,4.0,,Platinum,brazil
7777.0,daniel miller,appliances,171.0,pending,completed,63,Unknown,4.0,west,Platinum,south africa
7778.0,sarah smith,clothing,114.0,pending,,49,Male,1.0,,Platinum,usa
7779.0,emily brown,clothing,65.0,cancelled,completed,43,Male,3.0,west,Platinum,russia
7780.0,daniel johnson,appliances,157.0,delivered,cancelled,65,Male,2.0,north,Gold,italy
7781.0,,clothing,183.0,pending,completed,19,Female,4.0,west,Gold,australia
7782.0,john jones,electronics,35.0,delivered,completed,55,Male,3.0,north,Silver,canada
7783.0,sarah smith,unknown,37.0,delivered,completed,60,Unknown,2.0,east,Silver,unknown
7784.0,emily jones,clothing,155.0,,completed,21,Male,1.0,north,Silver,mexico
7785.0,michael davis,books,266.0,,completed,22,Male,3.0,,Platinum,brazil
7786.0,sarah miller,appliances,267.0,shipped,completed,54,Female,4.0,,Gold,unknown
7787.0,,appliances,217.0,delivered,completed,66,Male,1.0,north,Gold,canada
7788.0,david garcia,books,20.0,delivered,completed,54,Unknown,1.0,,Silver,australia
7789.0,,electronics,209.0,delivered,completed,43,Male,2.0,north,Gold,spain
7790.0,sarah miller,books,64.0,delivered,cancelled,60,Female,4.0,east,Gold,unknown
7791.0,michael jones,appliances,51.0,delivered,completed,26,Female,4.0,north,Silver,uk
7792.0,david williams,unknown,137.0,delivered,completed,32,Unknown,3.0,west,Gold,canada
,,clothing,203.0,shipped,completed,41,Male,2.0,south,Platinum,china
7794.0,emily davis,clothing,210.0,,cancelled,41,Female,3.0,east,Gold,brazil
7795.0,david williams,clothing,254.0,delivered,,52,Male,1.0,south,Platinum,china
,john miller,appliances,257.0,shipped,completed,65,Female,1.0,east,Platinum,australia
7797.0,michael smith,unknown,235.0,cancelled,,58,Female,3.0,east,Silver,unknown
7798.0,david garcia,electronics,93.0,pending,cancelled,42,Male,4.0,,Standard,canada
7799.0,,unknown,130.0,delivered,,43,Unknown,4.0,south,Silver,spain
7800.0,aarav sharma,electronics,122.0,shipped,completed,40,Male,1.0,south,Gold,india
,david brown,appliances,93.0,delivered,,43,Male,1.0,east,Silver,russia
7802.0,jennifer brown,clothing,271.0,cancelled,,58,Female,2.0,west,Platinum,south korea
7803.0,emily jones,appliances,133.0,pending,completed,44,Unknown,1.0,west,Silver,spain
7804.0,,books,257.0,pending,cancelled,36,Male,,east,Platinum,unknown
7805.0,daniel jones,appliances,192.0,delivered,completed,48,Female,1.0,south,Standard,japan
,john johnson,unknown,98.0,delivered,completed,55,Female,3.0,east,Gold,italy
7807.0,sarah smith,books,112.0,shipped,completed,60,Male,,east,Platinum,usa
7808.0,jessica johnson,electronics,69.0,shipped,completed,49,Unknown,2.0,east,Gold,brazil
,jennifer smith,books,242.0,delivered,completed,43,Male,,west,Gold,italy
7810.0,david williams,unknown,100.0,,cancelled,43,Female,2.0,east,Silver,usa
7811.0,jessica davis,appliances,285.0,,completed,45,Female,2.0,east,Gold,mexico
7812.0,michael smith,electronics,174.0,delivered,completed,24,Male,1.0,north,Platinum,spain
7813.0,john davis,clothing,252.0,delivered,completed,40,Male,2.0,west,Standard,canada
7814.0,,books,255.0,delivered,completed,53,Male,3.0,west,Platinum,brazil
7815.0,michael smith,electronics,178.0,delivered,completed,41,Male,3.0,north,Platinum,spain
7816.0,david johnson,books,160.15555103700692,pending,pending,45,Female,4.0,east,Platinum,italy
7817.0,,books,121.0,delivered,completed,42,Female,4.0,west,Silver,germany
7818.0,david garcia,books,70.0,delivered,completed,56,Male,1.0,north,Silver,china
7819.0,sarah williams,books,160.15555103700692,pending,completed,66,Female,4.0,east,Gold,usa
7820.0,sarah williams,appliances,228.0,shipped,completed,21,Female,3.0,west,Platinum,germany
7821.0,emily garcia,unknown,150.0,,completed,62,Female,3.0,west,Standard,uk
,sarah miller,electronics,289.0,delivered,completed,69,Male,1.0,,Gold,uk
7823.0,sarah williams,electronics,224.0,delivered,,36,Male,4.0,east,Silver,spain
7824.0,david jones,books,238.0,pending,completed,21,Female,1.0,north,Gold,unknown
7825.0,michael miller,appliances,276.0,delivered,completed,30,Male,2.0,east,Standard,spain
7826.0,david smith,unknown,204.0,delivered,,18,Male,2.0,north,Silver,china
7827.0,,books,164.0,shipped,completed,51,Female,4.0,east,Standard,usa
7828.0,jessica miller,electronics,197.0,delivered,cancelled,43,Female,1.0,west,Gold,south korea
7829.0,jennifer johnson,books,160.15555103700692,delivered,completed,42,Male,3.0,north,Platinum,germany
7830.0,vivaan kumar,clothing,265.0,cancelled,completed,40,Female,1.0,north,Platinum,india
7831.0,daniel garcia,books,206.0,delivered,completed,47,Female,2.0,south,Silver,france
7832.0,daniel garcia,clothing,278.0,,completed,66,Female,1.0,west,Platinum,china
7833.0,emily jones,books,59.0,cancelled,completed,24,Male,1.0,east,Gold,usa
7834.0,sarah smith,appliances,108.0,cancelled,completed,62,Female,,north,Platinum,france
7835.0,david davis,appliances,144.0,delivered,completed,34,Female,3.0,south,Gold,south korea
7836.0,david johnson,electronics,28.0,delivered,completed,50,Unknown,1.0,east,Platinum,south africa
7837.0,jennifer williams,books,103.0,cancelled,completed,19,Male,2.0,west,Silver,mexico
7838.0,sarah smith,clothing,40.0,delivered,completed,55,Male,1.0,north,Silver,usa
7839.0,,clothing,191.0,delivered,completed,61,Male,,south,Silver,china
7840.0,daniel miller,books,160.15555103700692,delivered,completed,30,Female,1.0,south,Platinum,australia
,michael miller,clothing,122.0,delivered,,69,Unknown,3.0,south,Silver,uk
,daniel williams,unknown,160.15555103700692,shipped,completed,69,Male,1.0,north,Gold,uk
7843.0,michael davis,clothing,255.0,delivered,completed,49,Male,,west,Platinum,unknown
7844.0,jennifer williams,unknown,56.0,shipped,completed,39,Female,3.0,east,Silver,germany
7845.0,michael miller,appliances,291.0,shipped,completed,43,Male,1.0,east,Platinum,south africa
7846.0,jennifer smith,appliances,160.15555103700692,shipped,completed,43,Male,,south,Platinum,brazil
7847.0,jennifer garcia,appliances,39.0,pending,completed,35,Female,1.0,east,Gold,south korea
7848.0,emily smith,books,156.0,shipped,completed,57,Female,1.0,west,Platinum,uk
7849.0,daniel miller,books,48.0,delivered,completed,57,Unknown,,south,Platinum,unknown
7850.0,michael smith,appliances,50.0,delivered,pending,44,Female,,west,Platinum,uk
7851.0,david miller,books,160.15555103700692,shipped,cancelled,28,Female,4.0,west,Gold,germany
7852.0,,clothing,167.0,delivered,completed,45,Female,2.0,north,Silver,brazil
,jennifer jones,books,182.0,delivered,completed,25,Female,1.0,north,Silver,mexico
7854.0,david smith,books,132.0,delivered,completed,67,Male,3.0,,Platinum,australia
7855.0,emily jones,appliances,169.0,delivered,completed,35,Male,3.0,south,Silver,spain
7856.0,emily davis,electronics,274.0,pending,cancelled,30,Male,2.0,north,Platinum,usa
7857.0,jessica miller,electronics,106.0,,completed,50,Female,2.0,,Silver,canada
7858.0,aarav singh,electronics,117.0,delivered,completed,32,Female,2.0,south,Silver,india
7859.0,jessica jones,clothing,151.0,shipped,completed,39,Male,4.0,,Gold,germany
7860.0,daniel garcia,books,160.15555103700692,delivered,completed,55,Female,,west,Gold,germany
7861.0,emily smith,electronics,117.0,pending,completed,47,Unknown,3.0,north,Gold,unknown
7862.0,vidya sharma,appliances,246.0,delivered,pending,23,Male,2.0,west,Silver,india
7863.0,john jones,electronics,164.0,pending,completed,62,Male,4.0,east,Silver,brazil
7864.0,emily johnson,electronics,175.0,delivered,completed,51,Female,2.0,south,Silver,china
,vidya patel,books,160.15555103700692,delivered,completed,36,Male,2.0,south,Silver,india
7866.0,michael davis,books,181.0,shipped,completed,66,Female,4.0,north,Gold,australia
7867.0,jessica jones,books,131.0,delivered,completed,50,Male,1.0,east,Gold,spain
7868.0,jessica jones,unknown,204.0,cancelled,completed,31,Male,,,Silver,russia
7869.0,john johnson,clothing,224.0,delivered,pending,65,Unknown,2.0,south,Silver,italy
,john brown,electronics,116.0,delivered,completed,64,Female,3.0,,Gold,russia
,daniel davis,books,74.0,delivered,cancelled,43,Unknown,4.0,north,Silver,china
7872.0,daniel williams,electronics,160.15555103700692,delivered,completed,36,Unknown,1.0,west,Standard,spain
7873.0,daniel garcia,appliances,112.0,delivered,cancelled,43,Female,4.0,east,Gold,south africa
7874.0,sarah smith,appliances,223.0,cancelled,completed,43,Male,4.0,west,Gold,germany
,jennifer jones,books,208.0,delivered,,27,Male,2.0,west,Silver,south korea
7876.0,david garcia,books,103.0,pending,cancelled,19,Male,1.0,south,Platinum,brazil
7877.0,sarah jones,appliances,199.0,delivered,,67,Male,4.0,east,Silver,south korea
7878.0,aarav sharma,books,293.0,delivered,pending,69,Unknown,3.0,,Platinum,india
,john johnson,clothing,200.0,delivered,,19,Male,2.0,south,Silver,mexico
7880.0,daniel garcia,clothing,200.0,delivered,pending,38,Male,2.0,north,Gold,south korea
7881.0,michael johnson,books,125.0,cancelled,completed,29,Female,1.0,west,Standard,japan
7882.0,sarah brown,appliances,148.0,delivered,completed,27,Female,2.0,west,Platinum,uk
,john davis,electronics,281.0,delivered,,29,Male,1.0,west,Platinum,australia
7884.0,jessica johnson,books,30.0,delivered,completed,56,Male,4.0,west,Silver,france
7885.0,jessica brown,books,181.0,delivered,cancelled,19,Male,3.0,east,Gold,italy
7886.0,sarah jones,electronics,200.0,delivered,completed,18,Female,1.0,south,Silver,south korea
7887.0,,books,232.0,delivered,cancelled,19,Female,4.0,north,Silver,unknown
7888.0,david jones,electronics,293.0,delivered,,43,Female,4.0,south,Gold,spain
7889.0,daniel brown,appliances,40.0,cancelled,cancelled,45,Male,4.0,south,Platinum,australia
,michael brown,clothing,294.0,shipped,completed,43,Male,2.0,,Gold,south africa
7891.0,jennifer johnson,appliances,279.0,delivered,completed,69,Female,3.0,west,Gold,unknown
7892.0,sarah brown,clothing,135.0,delivered,completed,57,Female,3.0,,Platinum,australia
7893.0,john garcia,electronics,160.15555103700692,pending,cancelled,38,Male,3.0,south,Gold,france
7894.0,michael williams,clothing,273.0,cancelled,completed,61,Female,1.0,,Platinum,japan
7895.0,jessica miller,appliances,230.0,cancelled,completed,43,Male,3.0,north,Gold,south africa
7896.0,jennifer brown,clothing,276.0,shipped,completed,26,Female,4.0,,Platinum,unknown
7897.0,jessica garcia,electronics,187.0,delivered,completed,34,Male,2.0,east,Platinum,canada
7898.0,daniel smith,clothing,40.0,cancelled,pending,66,Female,3.0,east,Silver,south korea
7899.0,sarah jones,books,160.15555103700692,shipped,completed,59,Male,4.0,west,Gold,italy
,emily jones,unknown,34.0,delivered,completed,62,Female,3.0,north,Silver,mexico
7901.0,jennifer garcia,books,69.0,,cancelled,49,Female,1.0,east,Gold,australia
7902.0,emily garcia,electronics,215.0,delivered,,22,Unknown,,south,Silver,germany
7903.0,,clothing,264.0,delivered,pending,31,Female,1.0,south,Silver,japan
7904.0,daniel jones,books,220.0,delivered,completed,63,Female,2.0,west,Silver,italy
7905.0,sarah brown,unknown,212.0,delivered,cancelled,64,Female,2.0,south,Silver,spain
7906.0,sarah brown,clothing,165.0,delivered,completed,42,Male,1.0,east,Silver,uk
,,clothing,146.0,delivered,,39,Female,3.0,north,Gold,canada
7908.0,jessica garcia,appliances,194.0,delivered,completed,22,Unknown,1.0,east,Silver,spain
7909.0,david williams,books,153.0,,completed,43,Female,4.0,east,Silver,germany
7910.0,,books,85.0,,completed,26,Female,1.0,west,Standard,germany
7911.0,jennifer johnson,electronics,298.0,cancelled,completed,48,Male,1.0,north,Platinum,unknown
7912.0,john davis,appliances,265.0,,completed,58,Male,2.0,south,Gold,russia
7913.0,emily garcia,unknown,256.0,cancelled,,38,Male,4.0,north,Platinum,usa
7914.0,emily smith,books,160.15555103700692,pending,cancelled,53,Female,,south,Gold,china
7915.0,,electronics,70.0,delivered,,18,Female,,west,Silver,italy
7916.0,,books,172.0,delivered,completed,39,Male,,north,Platinum,japan
7917.0,jessica garcia,books,99.0,delivered,completed,40,Male,2.0,east,Silver,spain
7918.0,michael brown,electronics,164.0,cancelled,completed,40,Male,3.0,north,Standard,brazil
,jessica johnson,electronics,293.0,delivered,completed,32,Female,2.0,west,Silver,south korea
7920.0,daniel davis,clothing,174.0,delivered,cancelled,63,Male,2.0,north,Platinum,australia
7921.0,daniel jones,clothing,162.0,pending,pending,18,Male,3.0,south,Silver,usa
7922.0,jennifer johnson,clothing,53.0,cancelled,completed,23,Female,4.0,north,Platinum,spain
7923.0,jessica garcia,books,258.0,pending,completed,57,Male,3.0,north,Platinum,russia
7924.0,,electronics,157.0,delivered,completed,43,Female,1.0,west,Silver,mexico
7925.0,vivaan patel,appliances,273.0,delivered,completed,34,Male,3.0,north,Gold,india
7926.0,jennifer miller,books,24.0,delivered,completed,40,Unknown,3.0,north,Gold,russia
7927.0,jessica miller,appliances,195.0,delivered,completed,43,Male,2.0,east,Silver,mexico
7928.0,emily williams,electronics,233.0,shipped,completed,45,Male,2.0,north,Silver,mexico
7929.0,michael johnson,books,42.0,delivered,cancelled,54,Male,2.0,north,Gold,france
7930.0,jessica davis,appliances,32.0,delivered,completed,35,Female,4.0,west,Platinum,uk
7931.0,vidya patel,appliances,260.0,cancelled,completed,24,Male,2.0,,Silver,unknown
7932.0,john brown,unknown,295.0,delivered,cancelled,66,Male,,north,Silver,usa
7933.0,michael garcia,clothing,111.0,shipped,completed,64,Male,4.0,east,Silver,canada
7934.0,daniel davis,clothing,127.0,shipped,completed,37,Male,2.0,west,Silver,usa
7935.0,david garcia,books,248.0,shipped,completed,41,Female,4.0,south,Gold,usa
,daniel brown,electronics,171.0,delivered,,33,Male,2.0,west,Gold,spain
7937.0,daniel garcia,electronics,127.0,delivered,completed,30,Female,1.0,south,Silver,france
7938.0,jessica smith,clothing,195.0,shipped,completed,45,Female,3.0,north,Gold,brazil
7939.0,jessica williams,clothing,260.0,,completed,24,Female,3.0,,Gold,italy
7940.0,sarah jones,clothing,164.0,delivered,pending,32,Female,3.0,south,Gold,russia
7941.0,aarav singh,appliances,160.15555103700692,,completed,40,Male,1.0,north,Platinum,india
7942.0,michael johnson,clothing,294.0,delivered,completed,40,Female,3.0,,Silver,unknown
7943.0,daniel brown,unknown,90.0,,completed,48,Male,,east,Silver,unknown
7944.0,david garcia,electronics,214.0,delivered,completed,22,Female,4.0,north,Silver,unknown
,emily davis,books,30.0,delivered,completed,44,Female,4.0,,Silver,russia
7946.0,jessica smith,books,125.0,delivered,completed,61,Female,2.0,west,Gold,unknown
7947.0,daniel smith,books,277.0,delivered,completed,27,Female,3.0,south,Gold,china
,sarah brown,books,215.0,cancelled,completed,68,Unknown,2.0,,Platinum,spain
7949.0,sarah jones,appliances,164.0,delivered,pending,59,Unknown,4.0,west,Silver,china
7950.0,john davis,appliances,239.0,delivered,pending,24,Male,1.0,north,Platinum,russia
7951.0,daniel brown,clothing,193.0,delivered,completed,43,Male,4.0,north,Platinum,australia
,sarah miller,appliances,235.0,delivered,,40,Unknown,2.0,south,Platinum,unknown
7953.0,emily miller,clothing,112.0,delivered,completed,64,Female,1.0,west,Platinum,japan
7954.0,emily miller,clothing,279.0,delivered,completed,26,Male,1.0,south,Gold,italy
7955.0,,books,82.0,delivered,completed,46,Female,1.0,north,Standard,mexico
7956.0,david jones,appliances,48.0,shipped,cancelled,44,Female,2.0,west,Gold,unknown
,jessica garcia,appliances,294.0,delivered,completed,55,Female,1.0,south,Gold,brazil
7958.0,,clothing,89.0,cancelled,cancelled,38,Male,4.0,south,Platinum,china
7959.0,sarah davis,unknown,298.0,delivered,completed,60,Male,4.0,east,Silver,brazil
7960.0,sarah jones,electronics,250.0,delivered,completed,43,Unknown,2.0,east,Gold,south korea
7961.0,john jones,electronics,274.0,delivered,completed,43,Male,4.0,west,Silver,mexico
7962.0,jessica smith,clothing,191.0,delivered,completed,37,Female,,west,Gold,japan
7963.0,daniel miller,electronics,199.0,delivered,completed,32,Male,,north,Gold,south korea
7964.0,john smith,electronics,283.0,,,62,Male,1.0,north,Standard,mexico
,vidya sharma,clothing,202.0,delivered,,55,Male,2.0,north,Platinum,india
7966.0,vidya sharma,clothing,224.0,delivered,pending,37,Male,4.0,east,Silver,india
7967.0,sarah davis,appliances,268.0,delivered,completed,32,Female,2.0,south,Gold,canada
7968.0,jessica jones,clothing,232.0,delivered,completed,46,Male,1.0,north,Silver,australia
7969.0,jessica miller,clothing,178.0,delivered,completed,23,Male,2.0,east,Platinum,japan
7970.0,john williams,books,119.0,pending,cancelled,33,Female,1.0,north,Standard,south africa
7971.0,vidya singh,appliances,131.0,delivered,,18,Female,,,Silver,india
7972.0,,appliances,185.0,shipped,completed,43,Male,1.0,east,Silver,spain
7973.0,jessica brown,appliances,55.0,delivered,pending,33,Female,2.0,west,Gold,japan
7974.0,michael jones,books,131.0,cancelled,completed,50,Male,2.0,south,Silver,canada
7975.0,aditi sharma,clothing,106.0,delivered,,24,Unknown,3.0,east,Silver,india
7976.0,sarah brown,appliances,202.0,,completed,27,Unknown,3.0,south,Platinum,south africa
7977.0,jessica garcia,appliances,104.0,delivered,,25,Male,3.0,north,Platinum,brazil
7978.0,sarah johnson,electronics,288.0,delivered,pending,38,Female,1.0,,Silver,mexico
7979.0,,appliances,160.15555103700692,delivered,completed,43,Female,4.0,west,Platinum,unknown
7980.0,jessica jones,clothing,109.0,delivered,completed,54,Male,3.0,south,Platinum,spain
7981.0,jessica smith,clothing,257.0,cancelled,pending,35,Female,2.0,west,Platinum,mexico
7982.0,jessica davis,electronics,41.0,delivered,pending,21,Female,1.0,west,Standard,usa
7983.0,vidya kumar,appliances,160.15555103700692,,completed,43,Male,1.0,north,Standard,india
7984.0,daniel smith,appliances,234.0,delivered,completed,43,Unknown,2.0,north,Gold,australia
7985.0,david brown,appliances,77.0,delivered,completed,59,Male,,west,Silver,usa
,john williams,books,49.0,delivered,,65,Male,3.0,,Gold,unknown
7987.0,daniel brown,appliances,125.0,delivered,completed,57,Female,4.0,south,Silver,germany
7988.0,sarah smith,clothing,186.0,delivered,completed,36,Male,2.0,north,Gold,china
7989.0,john williams,clothing,173.0,delivered,completed,50,Male,2.0,west,Gold,russia
7990.0,sarah miller,books,26.0,delivered,pending,40,Female,3.0,,Silver,unknown
7991.0,john miller,books,160.15555103700692,delivered,pending,43,Male,4.0,north,Standard,usa
7992.0,jennifer johnson,appliances,65.0,delivered,completed,55,Male,4.0,north,Silver,australia
7993.0,john johnson,electronics,160.15555103700692,delivered,,43,Female,2.0,north,Platinum,germany
7994.0,daniel garcia,books,172.0,delivered,pending,62,Female,3.0,east,Platinum,south korea
7995.0,john miller,books,283.0,cancelled,completed,35,Male,2.0,east,Platinum,france
,michael davis,appliances,93.0,pending,completed,63,Male,3.0,south,Silver,japan
7997.0,david johnson,appliances,164.0,cancelled,completed,19,Female,2.0,east,Platinum,unknown
7998.0,jessica johnson,books,121.0,delivered,completed,65,Male,1.0,east,Gold,south korea
7999.0,daniel davis,electronics,140.0,shipped,completed,34,Female,,east,Standard,spain
8000.0,david jones,unknown,195.0,,completed,43,Female,4.0,east,Gold,japan
8001.0,jennifer miller,unknown,82.0,delivered,,63,Male,1.0,,Gold,canada
8002.0,john jones,appliances,103.0,delivered,cancelled,43,Female,2.0,west,Platinum,uk
8003.0,david miller,books,160.15555103700692,pending,cancelled,43,Male,,west,Standard,unknown
8004.0,daniel davis,electronics,153.0,cancelled,cancelled,41,Female,3.0,east,Gold,unknown
,daniel brown,books,140.0,delivered,pending,48,Female,3.0,east,Silver,china
8006.0,daniel jones,books,147.0,delivered,completed,18,Male,1.0,south,Gold,russia
8007.0,john miller,appliances,199.0,delivered,completed,45,Male,1.0,south,Gold,canada
8008.0,sarah davis,electronics,101.0,cancelled,completed,66,Female,3.0,south,Silver,france
8009.0,daniel garcia,clothing,32.0,pending,completed,50,Male,2.0,east,Silver,japan
8010.0,,electronics,43.0,delivered,completed,59,Female,2.0,west,Platinum,usa
8011.0,sarah williams,books,187.0,delivered,completed,54,Male,4.0,east,Silver,mexico
8012.0,emily williams,books,289.0,delivered,,56,Male,3.0,east,Standard,unknown
8013.0,sarah williams,books,89.0,shipped,completed,21,Male,3.0,north,Platinum,unknown
8014.0,david davis,electronics,160.15555103700692,pending,completed,18,Male,2.0,east,Platinum,south africa
8015.0,michael garcia,appliances,160.15555103700692,,completed,50,Female,3.0,south,Gold,usa
8016.0,david williams,books,276.0,delivered,completed,27,Male,4.0,north,Gold,usa
8017.0,jennifer williams,books,236.0,cancelled,cancelled,20,Male,2.0,north,Silver,spain
8018.0,,electronics,51.0,delivered,completed,43,Male,2.0,east,Platinum,canada
8019.0,jennifer miller,clothing,160.0,,completed,62,Male,1.0,east,Silver,france
8020.0,david jones,clothing,180.0,delivered,cancelled,38,Male,4.0,south,Silver,china
8021.0,daniel williams,appliances,51.0,shipped,completed,26,Male,1.0,south,Gold,canada
8022.0,david johnson,appliances,171.0,shipped,completed,57,Male,4.0,east,Silver,uk
8023.0,jessica jones,books,160.15555103700692,delivered,completed,60,Unknown,1.0,south,Silver,south korea
8024.0,jessica johnson,electronics,235.0,cancelled,completed,41,Unknown,3.0,south,Standard,canada
8025.0,john garcia,books,298.0,delivered,completed,63,Male,2.0,east,Gold,japan
8026.0,sarah davis,appliances,160.15555103700692,pending,pending,25,Female,3.0,south,Platinum,unknown
,jessica garcia,unknown,160.15555103700692,cancelled,cancelled,41,Male,3.0,north,Gold,south korea
8028.0,michael davis,electronics,109.0,delivered,completed,41,Female,4.0,north,Platinum,usa
8029.0,sarah miller,appliances,167.0,delivered,completed,27,Male,,south,Platinum,canada
8030.0,daniel garcia,clothing,163.0,delivered,pending,52,Male,4.0,,Gold,germany
8031.0,,clothing,160.15555103700692,pending,completed,21,Male,,west,Gold,unknown
8032.0,jessica smith,electronics,77.0,shipped,cancelled,61,Female,2.0,south,Gold,germany
8033.0,emily miller,books,160.15555103700692,delivered,completed,26,Male,1.0,north,Silver,australia
8034.0,john miller,clothing,255.0,shipped,completed,28,Male,4.0,west,Gold,germany
8035.0,jessica brown,books,147.0,delivered,completed,60,Unknown,2.0,west,Platinum,south korea
8036.0,jennifer davis,clothing,228.0,delivered,completed,65,Male,2.0,south,Platinum,canada
8037.0,michael garcia,clothing,205.0,delivered,,43,Male,4.0,east,Platinum,germany
8038.0,jessica johnson,books,188.0,delivered,completed,44,Female,3.0,west,Gold,unknown
8039.0,michael jones,appliances,191.0,delivered,completed,47,Female,,south,Platinum,brazil
